date,week_number,year,warehouse,month,day,orders,holiday_name,holiday,shops_closed,winter_school_holidays,school_holidays,mov_change,precipitation,snow,id,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,is_weekend,month_start_end
2022-06-07,23,2022,Frankfurt_1,6,7,1415.0,0,0,0,0,0,0.0,0.0,0.0,Frankfurt_1_2022-06-07,0,1,0,0,0,0,0,0,0
2022-06-07,23,2022,Munich_1,6,7,3056.0,0,0,0,0,0,0.0,13.99,0.0,Munich_1_2022-06-07,0,1,0,0,0,0,0,0,0
2022-06-07,23,2022,Prague_1,6,7,8084.0,0,0,0,0,0,0.0,11.29,0.0,Prague_1_2022-06-07,0,1,0,0,0,0,0,0,0
2022-06-07,23,2022,Prague_2,6,7,4875.0,0,0,0,0,0,0.0,11.29,0.0,Prague_2_2022-06-07,0,1,0,0,0,0,0,0,0
2022-06-07,23,2022,Prague_3,6,7,4464.0,0,0,0,0,0,0.0,11.29,0.0,Prague_3_2022-06-07,0,1,0,0,0,0,0,0,0
2022-06-08,23,2022,Brno_1,6,8,6477.0,0,0,0,0,0,0.0,4.05,0.0,Brno_1_2022-06-08,0,0,1,0,0,0,0,0,0
2022-06-08,23,2022,Budapest_1,6,8,5905.0,0,0,0,0,0,0.0,12.61,0.0,Budapest_1_2022-06-08,0,0,1,0,0,0,0,0,0
2022-06-08,23,2022,Frankfurt_1,6,8,1268.0,0,0,0,0,0,0.0,0.0,0.0,Frankfurt_1_2022-06-08,0,0,1,0,0,0,0,0,0
2022-06-08,23,2022,Munich_1,6,8,2864.0,0,0,0,0,0,0.0,3.72,0.0,Munich_1_2022-06-08,0,0,1,0,0,0,0,0,0
2022-06-08,23,2022,Prague_1,6,8,7717.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2022-06-08,0,0,1,0,0,0,0,0,0
2022-06-08,23,2022,Prague_2,6,8,4543.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2022-06-08,0,0,1,0,0,0,0,0,0
2022-06-08,23,2022,Prague_3,6,8,4120.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2022-06-08,0,0,1,0,0,0,0,0,0
2022-06-09,23,2022,Brno_1,6,9,6771.0,0,0,0,0,0,0.0,4.97,0.0,Brno_1_2022-06-09,0,0,0,1,0,0,0,0,0
2022-06-09,23,2022,Budapest_1,6,9,5510.0,0,0,0,0,0,0.0,18.03,0.0,Budapest_1_2022-06-09,0,0,0,1,0,0,0,0,0
2022-06-09,23,2022,Frankfurt_1,6,9,1272.0,0,0,0,0,0,0.0,0.0,0.0,Frankfurt_1_2022-06-09,0,0,0,1,0,0,0,0,0
2022-06-09,23,2022,Munich_1,6,9,2858.0,0,0,0,0,0,0.0,12.45,0.0,Munich_1_2022-06-09,0,0,0,1,0,0,0,0,0
2022-06-09,23,2022,Prague_1,6,9,8356.0,0,0,0,0,0,0.0,2.28,0.0,Prague_1_2022-06-09,0,0,0,1,0,0,0,0,0
2022-06-09,23,2022,Prague_2,6,9,4827.0,0,0,0,0,0,0.0,2.28,0.0,Prague_2_2022-06-09,0,0,0,1,0,0,0,0,0
2022-06-09,23,2022,Prague_3,6,9,4437.0,0,0,0,0,0,0.0,2.28,0.0,Prague_3_2022-06-09,0,0,0,1,0,0,0,0,0
2022-06-10,23,2022,Brno_1,6,10,7711.0,0,0,0,0,0,0.0,5.19,0.0,Brno_1_2022-06-10,0,0,0,0,1,0,0,0,0
2022-06-10,23,2022,Budapest_1,6,10,5950.0,0,0,0,0,0,0.0,1.45,0.0,Budapest_1_2022-06-10,0,0,0,0,1,0,0,0,0
2022-06-10,23,2022,Frankfurt_1,6,10,1387.0,0,0,0,0,0,0.0,0.0,0.0,Frankfurt_1_2022-06-10,0,0,0,0,1,0,0,0,0
2022-06-10,23,2022,Munich_1,6,10,3523.0,0,0,0,0,0,0.0,2.1,0.0,Munich_1_2022-06-10,0,0,0,0,1,0,0,0,0
2022-06-10,23,2022,Prague_1,6,10,8990.0,0,0,0,0,0,0.0,0.4,0.0,Prague_1_2022-06-10,0,0,0,0,1,0,0,0,0
2022-06-10,23,2022,Prague_2,6,10,5464.0,0,0,0,0,0,0.0,0.4,0.0,Prague_2_2022-06-10,0,0,0,0,1,0,0,0,0
2022-06-10,23,2022,Prague_3,6,10,5108.0,0,0,0,0,0,0.0,0.4,0.0,Prague_3_2022-06-10,0,0,0,0,1,0,0,0,0
2022-06-11,23,2022,Brno_1,6,11,6547.0,0,0,0,0,0,0.0,0.0,0.0,Brno_1_2022-06-11,0,0,0,0,0,1,0,1,0
2022-06-11,23,2022,Budapest_1,6,11,5496.0,0,0,0,0,0,0.0,0.17,0.0,Budapest_1_2022-06-11,0,0,0,0,0,1,0,1,0
2022-06-11,23,2022,Frankfurt_1,6,11,1521.0,0,0,0,0,0,0.0,0.0,0.0,Frankfurt_1_2022-06-11,0,0,0,0,0,1,0,1,0
2022-06-11,23,2022,Munich_1,6,11,3277.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2022-06-11,0,0,0,0,0,1,0,1,0
2022-06-11,23,2022,Prague_1,6,11,7428.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2022-06-11,0,0,0,0,0,1,0,1,0
2022-06-11,23,2022,Prague_2,6,11,4654.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2022-06-11,0,0,0,0,0,1,0,1,0
2022-06-11,23,2022,Prague_3,6,11,4261.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2022-06-11,0,0,0,0,0,1,0,1,0
2022-06-12,23,2022,Brno_1,6,12,6475.0,0,0,0,0,0,0.0,0.0,0.0,Brno_1_2022-06-12,0,0,0,0,0,0,1,1,0
2022-06-12,23,2022,Budapest_1,6,12,4949.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2022-06-12,0,0,0,0,0,0,1,1,0
2022-06-12,23,2022,Prague_1,6,12,7876.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2022-06-12,0,0,0,0,0,0,1,1,0
2022-06-12,23,2022,Prague_2,6,12,4901.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2022-06-12,0,0,0,0,0,0,1,1,0
2022-06-12,23,2022,Prague_3,6,12,4438.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2022-06-12,0,0,0,0,0,0,1,1,0
2022-06-13,24,2022,Brno_1,6,13,7055.0,0,0,0,0,0,0.0,8.79,0.0,Brno_1_2022-06-13,1,0,0,0,0,0,0,0,0
2022-06-13,24,2022,Budapest_1,6,13,5404.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2022-06-13,1,0,0,0,0,0,0,0,0
2022-06-13,24,2022,Frankfurt_1,6,13,1313.0,0,0,0,0,0,0.0,0.0,0.0,Frankfurt_1_2022-06-13,1,0,0,0,0,0,0,0,0
2022-06-13,24,2022,Munich_1,6,13,3000.0,0,0,0,0,0,0.0,16.26,0.0,Munich_1_2022-06-13,1,0,0,0,0,0,0,0,0
2022-06-13,24,2022,Prague_1,6,13,8854.0,0,0,0,0,0,0.0,5.75,0.0,Prague_1_2022-06-13,1,0,0,0,0,0,0,0,0
2022-06-13,24,2022,Prague_2,6,13,5241.0,0,0,0,0,0,0.0,5.75,0.0,Prague_2_2022-06-13,1,0,0,0,0,0,0,0,0
2022-06-13,24,2022,Prague_3,6,13,4730.0,0,0,0,0,0,0.0,5.75,0.0,Prague_3_2022-06-13,1,0,0,0,0,0,0,0,0
2022-06-14,24,2022,Brno_1,6,14,6802.0,0,0,0,0,0,0.0,0.0,0.0,Brno_1_2022-06-14,0,1,0,0,0,0,0,0,0
2022-06-14,24,2022,Budapest_1,6,14,5331.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2022-06-14,0,1,0,0,0,0,0,0,0
2022-06-14,24,2022,Frankfurt_1,6,14,1271.0,0,0,0,0,0,0.0,0.0,0.0,Frankfurt_1_2022-06-14,0,1,0,0,0,0,0,0,0
2022-06-14,24,2022,Munich_1,6,14,2885.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2022-06-14,0,1,0,0,0,0,0,0,0
2022-06-14,24,2022,Prague_1,6,14,7840.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2022-06-14,0,1,0,0,0,0,0,0,0
2022-06-14,24,2022,Prague_2,6,14,4651.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2022-06-14,0,1,0,0,0,0,0,0,0
2022-06-14,24,2022,Prague_3,6,14,4359.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2022-06-14,0,1,0,0,0,0,0,0,0
2022-06-15,24,2022,Brno_1,6,15,6685.0,0,0,0,0,0,0.0,0.0,0.0,Brno_1_2022-06-15,0,0,1,0,0,0,0,0,0
2022-06-15,24,2022,Budapest_1,6,15,5262.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2022-06-15,0,0,1,0,0,0,0,0,0
2022-06-15,24,2022,Frankfurt_1,6,15,1526.0,0,0,0,0,0,0.0,0.0,0.0,Frankfurt_1_2022-06-15,0,0,1,0,0,0,0,0,0
2022-06-15,24,2022,Munich_1,6,15,3669.0,0,0,0,0,0,0.0,0.31,0.0,Munich_1_2022-06-15,0,0,1,0,0,0,0,0,0
2022-06-15,24,2022,Prague_1,6,15,7906.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2022-06-15,0,0,1,0,0,0,0,0,0
2022-06-15,24,2022,Prague_2,6,15,4625.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2022-06-15,0,0,1,0,0,0,0,0,0
2022-06-15,24,2022,Prague_3,6,15,4380.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2022-06-15,0,0,1,0,0,0,0,0,0
2022-06-16,24,2022,Brno_1,6,16,6927.0,0,0,0,0,0,0.0,7.92,0.0,Brno_1_2022-06-16,0,0,0,1,0,0,0,0,0
2022-06-16,24,2022,Budapest_1,6,16,5562.0,0,0,0,0,0,0.0,0.17,0.0,Budapest_1_2022-06-16,0,0,0,1,0,0,0,0,0
2022-06-16,24,2022,Prague_1,6,16,8210.0,0,0,0,0,0,0.0,3.94,0.0,Prague_1_2022-06-16,0,0,0,1,0,0,0,0,0
2022-06-16,24,2022,Prague_2,6,16,4850.0,0,0,0,0,0,0.0,3.94,0.0,Prague_2_2022-06-16,0,0,0,1,0,0,0,0,0
2022-06-16,24,2022,Prague_3,6,16,4637.0,0,0,0,0,0,0.0,3.94,0.0,Prague_3_2022-06-16,0,0,0,1,0,0,0,0,0
2022-06-17,24,2022,Brno_1,6,17,7707.0,0,0,0,0,0,0.0,0.15,0.0,Brno_1_2022-06-17,0,0,0,0,1,0,0,0,0
2022-06-17,24,2022,Budapest_1,6,17,5980.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2022-06-17,0,0,0,0,1,0,0,0,0
2022-06-17,24,2022,Frankfurt_1,6,17,1531.0,0,0,0,0,0,0.0,0.0,0.0,Frankfurt_1_2022-06-17,0,0,0,0,1,0,0,0,0
2022-06-17,24,2022,Munich_1,6,17,3384.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2022-06-17,0,0,0,0,1,0,0,0,0
2022-06-17,24,2022,Prague_1,6,17,9174.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2022-06-17,0,0,0,0,1,0,0,0,0
2022-06-17,24,2022,Prague_2,6,17,5574.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2022-06-17,0,0,0,0,1,0,0,0,0
2022-06-17,24,2022,Prague_3,6,17,5141.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2022-06-17,0,0,0,0,1,0,0,0,0
2022-06-18,24,2022,Brno_1,6,18,6875.0,0,0,0,0,0,0.0,0.0,0.0,Brno_1_2022-06-18,0,0,0,0,0,1,0,1,0
2022-06-18,24,2022,Budapest_1,6,18,5347.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2022-06-18,0,0,0,0,0,1,0,1,0
2022-06-18,24,2022,Frankfurt_1,6,18,1429.0,0,0,0,0,0,0.0,0.0,0.0,Frankfurt_1_2022-06-18,0,0,0,0,0,1,0,1,0
2022-06-18,24,2022,Munich_1,6,18,3032.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2022-06-18,0,0,0,0,0,1,0,1,0
2022-06-18,24,2022,Prague_1,6,18,7664.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2022-06-18,0,0,0,0,0,1,0,1,0
2022-06-18,24,2022,Prague_2,6,18,4645.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2022-06-18,0,0,0,0,0,1,0,1,0
2022-06-18,24,2022,Prague_3,6,18,4398.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2022-06-18,0,0,0,0,0,1,0,1,0
2022-06-19,24,2022,Brno_1,6,19,6681.0,0,0,0,0,0,0.0,0.0,0.0,Brno_1_2022-06-19,0,0,0,0,0,0,1,1,0
2022-06-19,24,2022,Budapest_1,6,19,4949.0,Independent Hungary Day,0,0,0,0,0.0,0.0,0.0,Budapest_1_2022-06-19,0,0,0,0,0,0,1,1,0
2022-06-19,24,2022,Prague_1,6,19,8390.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2022-06-19,0,0,0,0,0,0,1,1,0
2022-06-19,24,2022,Prague_2,6,19,5025.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2022-06-19,0,0,0,0,0,0,1,1,0
2022-06-19,24,2022,Prague_3,6,19,4698.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2022-06-19,0,0,0,0,0,0,1,1,0
2022-06-20,25,2022,Brno_1,6,20,7054.0,0,0,0,0,0,0.0,29.94,0.0,Brno_1_2022-06-20,1,0,0,0,0,0,0,0,0
2022-06-20,25,2022,Budapest_1,6,20,5380.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2022-06-20,1,0,0,0,0,0,0,0,0
2022-06-20,25,2022,Frankfurt_1,6,20,1380.0,0,0,0,0,0,0.0,0.0,0.0,Frankfurt_1_2022-06-20,1,0,0,0,0,0,0,0,0
2022-06-20,25,2022,Munich_1,6,20,2725.0,0,0,0,0,0,0.0,5.0,0.0,Munich_1_2022-06-20,1,0,0,0,0,0,0,0,0
2022-06-20,25,2022,Prague_1,6,20,8966.0,0,0,0,0,0,0.0,2.78,0.0,Prague_1_2022-06-20,1,0,0,0,0,0,0,0,0
2022-06-20,25,2022,Prague_2,6,20,5284.0,0,0,0,0,0,0.0,2.78,0.0,Prague_2_2022-06-20,1,0,0,0,0,0,0,0,0
2022-06-20,25,2022,Prague_3,6,20,4829.0,0,0,0,0,0,0.0,2.78,0.0,Prague_3_2022-06-20,1,0,0,0,0,0,0,0,0
2022-06-21,25,2022,Brno_1,6,21,6705.0,0,0,0,0,0,0.0,0.0,0.0,Brno_1_2022-06-21,0,1,0,0,0,0,0,0,0
2022-06-21,25,2022,Budapest_1,6,21,5354.0,0,0,0,0,0,0.0,0.17,0.0,Budapest_1_2022-06-21,0,1,0,0,0,0,0,0,0
2022-06-21,25,2022,Frankfurt_1,6,21,1273.0,0,0,0,0,0,0.0,0.0,0.0,Frankfurt_1_2022-06-21,0,1,0,0,0,0,0,0,0
2022-06-21,25,2022,Munich_1,6,21,2363.0,0,0,0,0,0,0.0,2.07,0.0,Munich_1_2022-06-21,0,1,0,0,0,0,0,0,0
2022-06-21,25,2022,Prague_1,6,21,7795.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2022-06-21,0,1,0,0,0,0,0,0,0
2022-06-21,25,2022,Prague_2,6,21,4677.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2022-06-21,0,1,0,0,0,0,0,0,0
2022-06-21,25,2022,Prague_3,6,21,4242.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2022-06-21,0,1,0,0,0,0,0,0,0
2022-06-22,25,2022,Brno_1,6,22,6697.0,0,0,0,0,0,0.0,0.0,0.0,Brno_1_2022-06-22,0,0,1,0,0,0,0,0,0
2022-06-22,25,2022,Budapest_1,6,22,5187.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2022-06-22,0,0,1,0,0,0,0,0,0
2022-06-22,25,2022,Frankfurt_1,6,22,1278.0,0,0,0,0,0,0.0,0.0,0.0,Frankfurt_1_2022-06-22,0,0,1,0,0,0,0,0,0
2022-06-22,25,2022,Munich_1,6,22,2056.0,0,0,0,0,0,0.0,9.89,0.0,Munich_1_2022-06-22,0,0,1,0,0,0,0,0,0
2022-06-22,25,2022,Prague_1,6,22,7814.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2022-06-22,0,0,1,0,0,0,0,0,0
2022-06-22,25,2022,Prague_2,6,22,4600.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2022-06-22,0,0,1,0,0,0,0,0,0
2022-06-22,25,2022,Prague_3,6,22,4224.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2022-06-22,0,0,1,0,0,0,0,0,0
2022-06-23,25,2022,Brno_1,6,23,6871.0,0,0,0,0,0,0.0,0.0,0.0,Brno_1_2022-06-23,0,0,0,1,0,0,0,0,0
2022-06-23,25,2022,Budapest_1,6,23,5390.0,0,0,0,0,0,0.0,0.49,0.0,Budapest_1_2022-06-23,0,0,0,1,0,0,0,0,0
2022-06-23,25,2022,Frankfurt_1,6,23,1306.0,0,0,0,0,0,0.0,0.0,0.0,Frankfurt_1_2022-06-23,0,0,0,1,0,0,0,0,0
2022-06-23,25,2022,Munich_1,6,23,2704.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2022-06-23,0,0,0,1,0,0,0,0,0
2022-06-23,25,2022,Prague_1,6,23,8182.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2022-06-23,0,0,0,1,0,0,0,0,0
2022-06-23,25,2022,Prague_2,6,23,4880.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2022-06-23,0,0,0,1,0,0,0,0,0
2022-06-23,25,2022,Prague_3,6,23,4497.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2022-06-23,0,0,0,1,0,0,0,0,0
2022-06-24,25,2022,Brno_1,6,24,7679.0,0,0,0,0,0,0.0,3.86,0.0,Brno_1_2022-06-24,0,0,0,0,1,0,0,0,0
2022-06-24,25,2022,Budapest_1,6,24,5773.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2022-06-24,0,0,0,0,1,0,0,0,0
2022-06-24,25,2022,Frankfurt_1,6,24,1420.0,0,0,0,0,0,0.0,0.0,0.0,Frankfurt_1_2022-06-24,0,0,0,0,1,0,0,0,0
2022-06-24,25,2022,Munich_1,6,24,2730.0,0,0,0,0,0,0.0,30.76,0.0,Munich_1_2022-06-24,0,0,0,0,1,0,0,0,0
2022-06-24,25,2022,Prague_1,6,24,9259.0,0,0,0,0,0,0.0,13.97,0.0,Prague_1_2022-06-24,0,0,0,0,1,0,0,0,0
2022-06-24,25,2022,Prague_2,6,24,5528.0,0,0,0,0,0,0.0,13.97,0.0,Prague_2_2022-06-24,0,0,0,0,1,0,0,0,0
2022-06-24,25,2022,Prague_3,6,24,5101.0,0,0,0,0,0,0.0,13.97,0.0,Prague_3_2022-06-24,0,0,0,0,1,0,0,0,0
2022-06-25,25,2022,Brno_1,6,25,6694.0,0,0,0,0,0,0.0,3.53,0.0,Brno_1_2022-06-25,0,0,0,0,0,1,0,1,0
2022-06-25,25,2022,Budapest_1,6,25,5389.0,0,0,0,0,0,0.0,0.22,0.0,Budapest_1_2022-06-25,0,0,0,0,0,1,0,1,0
2022-06-25,25,2022,Frankfurt_1,6,25,1503.0,0,0,0,0,0,0.0,0.0,0.0,Frankfurt_1_2022-06-25,0,0,0,0,0,1,0,1,0
2022-06-25,25,2022,Munich_1,6,25,2467.0,0,0,0,0,0,0.0,0.18,0.0,Munich_1_2022-06-25,0,0,0,0,0,1,0,1,0
2022-06-25,25,2022,Prague_1,6,25,7888.0,0,0,0,0,0,0.0,19.66,0.0,Prague_1_2022-06-25,0,0,0,0,0,1,0,1,0
2022-06-25,25,2022,Prague_2,6,25,4791.0,0,0,0,0,0,0.0,19.66,0.0,Prague_2_2022-06-25,0,0,0,0,0,1,0,1,0
2022-06-25,25,2022,Prague_3,6,25,4382.0,0,0,0,0,0,0.0,19.66,0.0,Prague_3_2022-06-25,0,0,0,0,0,1,0,1,0
2022-06-26,25,2022,Brno_1,6,26,6416.0,0,0,0,0,0,0.0,0.0,0.0,Brno_1_2022-06-26,0,0,0,0,0,0,1,1,0
2022-06-26,25,2022,Budapest_1,6,26,5002.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2022-06-26,0,0,0,0,0,0,1,1,0
2022-06-26,25,2022,Prague_1,6,26,7592.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2022-06-26,0,0,0,0,0,0,1,1,0
2022-06-26,25,2022,Prague_2,6,26,4629.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2022-06-26,0,0,0,0,0,0,1,1,0
2022-06-26,25,2022,Prague_3,6,26,4284.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2022-06-26,0,0,0,0,0,0,1,1,0
2022-06-27,26,2022,Brno_1,6,27,7023.0,0,0,0,0,0,0.0,0.33,0.0,Brno_1_2022-06-27,1,0,0,0,0,0,0,0,0
2022-06-27,26,2022,Budapest_1,6,27,5527.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2022-06-27,1,0,0,0,0,0,0,0,0
2022-06-27,26,2022,Frankfurt_1,6,27,1358.0,0,0,0,0,0,0.0,0.0,0.0,Frankfurt_1_2022-06-27,1,0,0,0,0,0,0,0,0
2022-06-27,26,2022,Munich_1,6,27,2536.0,0,0,0,0,0,0.0,5.94,0.0,Munich_1_2022-06-27,1,0,0,0,0,0,0,0,0
2022-06-27,26,2022,Prague_1,6,27,8485.0,0,0,0,0,0,0.0,1.45,0.0,Prague_1_2022-06-27,1,0,0,0,0,0,0,0,0
2022-06-27,26,2022,Prague_2,6,27,4951.0,0,0,0,0,0,0.0,1.45,0.0,Prague_2_2022-06-27,1,0,0,0,0,0,0,0,0
2022-06-27,26,2022,Prague_3,6,27,4600.0,0,0,0,0,0,0.0,1.45,0.0,Prague_3_2022-06-27,1,0,0,0,0,0,0,0,0
2022-06-28,26,2022,Brno_1,6,28,5759.0,0,0,0,0,0,0.0,4.56,0.0,Brno_1_2022-06-28,0,1,0,0,0,0,0,0,0
2022-06-28,26,2022,Budapest_1,6,28,5491.0,0,0,0,0,0,0.0,14.5,0.0,Budapest_1_2022-06-28,0,1,0,0,0,0,0,0,0
2022-06-28,26,2022,Frankfurt_1,6,28,1292.0,0,0,0,0,0,0.0,0.0,0.0,Frankfurt_1_2022-06-28,0,1,0,0,0,0,0,0,0
2022-06-28,26,2022,Munich_1,6,28,2325.0,0,0,0,0,0,0.0,1.6,0.0,Munich_1_2022-06-28,0,1,0,0,0,0,0,0,0
2022-06-28,26,2022,Prague_1,6,28,7602.0,0,0,0,0,0,0.0,24.62,0.0,Prague_1_2022-06-28,0,1,0,0,0,0,0,0,0
2022-06-28,26,2022,Prague_2,6,28,4583.0,0,0,0,0,0,0.0,24.62,0.0,Prague_2_2022-06-28,0,1,0,0,0,0,0,0,0
2022-06-28,26,2022,Prague_3,6,28,4087.0,0,0,0,0,0,0.0,24.62,0.0,Prague_3_2022-06-28,0,1,0,0,0,0,0,0,0
2022-06-29,26,2022,Brno_1,6,29,7517.0,0,0,0,0,0,0.0,5.37,0.0,Brno_1_2022-06-29,0,0,1,0,0,0,0,0,0
2022-06-29,26,2022,Budapest_1,6,29,5469.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2022-06-29,0,0,1,0,0,0,0,0,0
2022-06-29,26,2022,Frankfurt_1,6,29,1330.0,0,0,0,0,0,0.0,0.0,0.0,Frankfurt_1_2022-06-29,0,0,1,0,0,0,0,0,0
2022-06-29,26,2022,Munich_1,6,29,2298.0,0,0,0,0,0,0.0,0.96,0.0,Munich_1_2022-06-29,0,0,1,0,0,0,0,0,0
2022-06-29,26,2022,Prague_1,6,29,8065.0,0,0,0,0,0,0.0,36.45,0.0,Prague_1_2022-06-29,0,0,1,0,0,0,0,0,0
2022-06-29,26,2022,Prague_2,6,29,4772.0,0,0,0,0,0,0.0,36.45,0.0,Prague_2_2022-06-29,0,0,1,0,0,0,0,0,0
2022-06-29,26,2022,Prague_3,6,29,4506.0,0,0,0,0,0,0.0,36.45,0.0,Prague_3_2022-06-29,0,0,1,0,0,0,0,0,0
2022-06-30,26,2022,Brno_1,6,30,6886.0,0,0,0,0,0,0.0,0.1,0.0,Brno_1_2022-06-30,0,0,0,1,0,0,0,0,1
2022-06-30,26,2022,Budapest_1,6,30,5566.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2022-06-30,0,0,0,1,0,0,0,0,1
2022-06-30,26,2022,Frankfurt_1,6,30,1375.0,0,0,0,0,0,0.0,0.0,0.0,Frankfurt_1_2022-06-30,0,0,0,1,0,0,0,0,1
2022-06-30,26,2022,Munich_1,6,30,2430.0,0,0,0,0,0,0.0,6.02,0.0,Munich_1_2022-06-30,0,0,0,1,0,0,0,0,1
2022-06-30,26,2022,Prague_1,6,30,7694.0,0,0,0,0,0,0.0,1.9,0.0,Prague_1_2022-06-30,0,0,0,1,0,0,0,0,1
2022-06-30,26,2022,Prague_2,6,30,4655.0,0,0,0,0,0,0.0,1.9,0.0,Prague_2_2022-06-30,0,0,0,1,0,0,0,0,1
2022-06-30,26,2022,Prague_3,6,30,4308.0,0,0,0,0,0,0.0,1.9,0.0,Prague_3_2022-06-30,0,0,0,1,0,0,0,0,1
2022-07-01,26,2022,Brno_1,7,1,7531.0,0,0,0,0,0,0.0,4.16,0.0,Brno_1_2022-07-01,0,0,0,0,1,0,0,0,1
2022-07-01,26,2022,Budapest_1,7,1,5482.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2022-07-01,0,0,0,0,1,0,0,0,1
2022-07-01,26,2022,Frankfurt_1,7,1,1472.0,0,0,0,0,0,0.0,0.0,0.0,Frankfurt_1_2022-07-01,0,0,0,0,1,0,0,0,1
2022-07-01,26,2022,Munich_1,7,1,2549.0,0,0,0,0,0,0.0,4.31,0.0,Munich_1_2022-07-01,0,0,0,0,1,0,0,0,1
2022-07-01,26,2022,Prague_1,7,1,8365.0,0,0,0,0,0,0.0,10.13,0.0,Prague_1_2022-07-01,0,0,0,0,1,0,0,0,1
2022-07-01,26,2022,Prague_2,7,1,5166.0,0,0,0,0,0,0.0,10.13,0.0,Prague_2_2022-07-01,0,0,0,0,1,0,0,0,1
2022-07-01,26,2022,Prague_3,7,1,4735.0,0,0,0,0,0,0.0,10.13,0.0,Prague_3_2022-07-01,0,0,0,0,1,0,0,0,1
2022-07-02,26,2022,Brno_1,7,2,6398.0,0,0,0,0,0,0.0,0.47,0.0,Brno_1_2022-07-02,0,0,0,0,0,1,0,1,0
2022-07-02,26,2022,Budapest_1,7,2,5232.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2022-07-02,0,0,0,0,0,1,0,1,0
2022-07-02,26,2022,Frankfurt_1,7,2,1545.0,0,0,0,0,0,0.0,0.0,0.0,Frankfurt_1_2022-07-02,0,0,0,0,0,1,0,1,0
2022-07-02,26,2022,Munich_1,7,2,2805.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2022-07-02,0,0,0,0,0,1,0,1,0
2022-07-02,26,2022,Prague_1,7,2,6770.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2022-07-02,0,0,0,0,0,1,0,1,0
2022-07-02,26,2022,Prague_2,7,2,4289.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2022-07-02,0,0,0,0,0,1,0,1,0
